office,town,candidate,party,votes,vote_percent
State Representative 117,West Haven,MJ Shannon,WF,0,0.00%
State Representative 117,West Haven,MJ Shannon,IND,0,0.00%
Registrar of Voters,West Haven,Sherri Lepper,D,0,0.00%
Registrar of Voters,West Haven,Jo Ann Callegari,R,0,0.00%
Presidential Electors for,Weston,Harris and Walz,D,0,0.00%
Presidential Electors for,Weston,Trump and Vance,R,0,0.00%
Presidential Electors for,Weston,Stein and Ware,G,0,0.00%
Presidential Electors for,Weston,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Weston,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Weston,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Weston,Fox and McVay,WI,0,0.00%
Presidential Electors for,Weston,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Weston,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Weston,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Weston,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Weston,West and Abdullah,WI,0,0.00%
United States Senator,Weston,Christopher S. Murphy,D,0,0.00%
United States Senator,Weston,Matthew M. Corey,R,0,0.00%
United States Senator,Weston,Christopher S. Murphy,WF,0,0.00%
United States Senator,Weston,Justin C. Paglino,G,0,0.00%
United States Senator,Weston,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Weston,John Flynn,WI,0,0.00%
Representative in Congress 4,Weston,Jim Himes,D,0,0.00%
Representative in Congress 4,Weston,Michael Goldstein,R,0,0.00%
Representative in Congress 4,Weston,Benjamin Wesley,IND,0,0.00%
State Senator 26,Weston,Ceci Maher,D,0,0.00%
State Senator 26,Weston,Kami Evans,R,0,0.00%
State Senator 26,Weston,Kami Evans,IND,0,0.00%
State Representative 135,Weston,Anne Hughes,D,0,0.00%
State Representative 135,Weston,Christopher Peritore,R,0,0.00%
State Representative 135,Weston,Anne Hughes,WF,0,0.00%
State Representative 135,Weston,Christopher Peritore,IND,0,0.00%
Registrar of Voters,Weston,Darcy Barrera-Hawes,D,0,0.00%
Registrar of Voters,Weston,Tammy Herzog Roberts,R,0,0.00%
Presidential Electors for,Westport,Harris and Walz,D,0,0.00%
Presidential Electors for,Westport,Trump and Vance,R,0,0.00%
Presidential Electors for,Westport,Stein and Ware,G,0,0.00%
Presidential Electors for,Westport,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Westport,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Westport,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Westport,Fox and McVay,WI,0,0.00%
Presidential Electors for,Westport,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Westport,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Westport,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Westport,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Westport,West and Abdullah,WI,0,0.00%
United States Senator,Westport,Christopher S. Murphy,D,0,0.00%
United States Senator,Westport,Matthew M. Corey,R,0,0.00%
United States Senator,Westport,Christopher S. Murphy,WF,0,0.00%
United States Senator,Westport,Justin C. Paglino,G,0,0.00%
United States Senator,Westport,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Westport,John Flynn,WI,0,0.00%
Representative in Congress 4,Westport,Jim Himes,D,0,0.00%
Representative in Congress 4,Westport,Michael Goldstein,R,0,0.00%
Representative in Congress 4,Westport,Benjamin Wesley,IND,0,0.00%
State Senator 26,Westport,Ceci Maher,D,0,0.00%
State Senator 26,Westport,Kami Evans,R,0,0.00%
State Senator 26,Westport,Kami Evans,IND,0,0.00%
State Representative 136,Westport,Jonathan Steinberg,D,0,0.00%
State Representative 136,Westport,John Bolton,R,0,0.00%
State Representative 143,Westport,Dominique Johnson,D,0,0.00%
State Representative 143,Westport,Peter Bang,R,0,0.00%
State Representative 143,Westport,Dominique Johnson,WF,0,0.00%
State Representative 143,Westport,Dominique Johnson,IND,0,0.00%
Presidential Electors for,Wethersfield,Harris and Walz,D,0,0.00%
Presidential Electors for,Wethersfield,Trump and Vance,R,0,0.00%
Presidential Electors for,Wethersfield,Stein and Ware,G,0,0.00%
Presidential Electors for,Wethersfield,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Wethersfield,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Wethersfield,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Wethersfield,Fox and McVay,WI,0,0.00%
Presidential Electors for,Wethersfield,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Wethersfield,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Wethersfield,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Wethersfield,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Wethersfield,West and Abdullah,WI,0,0.00%
United States Senator,Wethersfield,Christopher S. Murphy,D,0,0.00%
United States Senator,Wethersfield,Matthew M. Corey,R,0,0.00%
United States Senator,Wethersfield,Christopher S. Murphy,WF,0,0.00%
United States Senator,Wethersfield,Justin C. Paglino,G,0,0.00%
United States Senator,Wethersfield,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Wethersfield,John Flynn,WI,0,0.00%
Representative in Congress 1,Wethersfield,John B. Larson,D,0,0.00%
Representative in Congress 1,Wethersfield,Jim Griffin,R,0,0.00%
Representative in Congress 1,Wethersfield,John B. Larson,WF,0,0.00%
Representative in Congress 1,Wethersfield,Mary L. Sanders,G,0,0.00%
State Senator 1,Wethersfield,John W. Fonfara,D,0,0.00%
State Senator 1,Wethersfield,Luis R. Delgado,G,0,0.00%
State Senator 9,Wethersfield,Matthew Lesser,D,0,0.00%
State Senator 9,Wethersfield,Matthew Lesser,WF,0,0.00%
State Senator 9,Wethersfield,Matthew Lesser,IND,0,0.00%
State Representative 28,Wethersfield,Amy Morrin Bello,D,0,0.00%
State Representative 28,Wethersfield,William Davidson,R,0,0.00%
State Representative 28,Wethersfield,Amy Morrin Bello,WF,0,0.00%
State Representative 29,Wethersfield,Kerry Szeps Wood,D,0,0.00%
State Representative 29,Wethersfield,Edward V. Charamut,R,0,0.00%
Registrar of Voters,Wethersfield,Maria Susanin,D,0,0.00%
Registrar of Voters,Wethersfield,Carol Garvey-Hurley,R,0,0.00%
Presidential Electors for,Willington,Harris and Walz,D,0,0.00%
Presidential Electors for,Willington,Trump and Vance,R,0,0.00%
Presidential Electors for,Willington,Stein and Ware,G,0,0.00%
Presidential Electors for,Willington,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Willington,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Willington,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Willington,Fox and McVay,WI,0,0.00%
Presidential Electors for,Willington,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Willington,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Willington,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Willington,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Willington,West and Abdullah,WI,0,0.00%
United States Senator,Willington,Christopher S. Murphy,D,0,0.00%
United States Senator,Willington,Matthew M. Corey,R,0,0.00%
United States Senator,Willington,Christopher S. Murphy,WF,0,0.00%
United States Senator,Willington,Justin C. Paglino,G,0,0.00%
United States Senator,Willington,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Willington,John Flynn,WI,0,0.00%
Representative in Congress 2,Willington,Joe Courtney,D,0,0.00%
Representative in Congress 2,Willington,Mike France,R,0,0.00%
Representative in Congress 2,Willington,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Willington,Jeffery Russell,WI,0,0.00%
State Senator 35,Willington,Merry C. Garrett,D,0,0.00%
State Senator 35,Willington,Jeff Gordon,R,0,0.00%
State Senator 35,Willington,Merry C. Garrett,WF,0,0.00%
State Senator 35,Willington,Merry C. Garrett,IND,0,0.00%
State Representative 53,Willington,Ann Bonney,D,0,0.00%
State Representative 53,Willington,Tammy Nuccio,R,0,0.00%
State Representative 53,Willington,Ann Bonney,WF,0,0.00%
State Representative 53,Willington,Tammy Nuccio,IND,0,0.00%
Registrar of Voters,Willington,Christine Psathas,D,0,0.00%
Registrar of Voters,Willington,Suzanne G. Chapman,R,0,0.00%
Judge of Probate 25 To Fill Vacancy,Willington,Sophia H. Shaikh,D,0,0.00%
Presidential Electors for,Wilton,Harris and Walz,D,0,0.00%
Presidential Electors for,Wilton,Trump and Vance,R,0,0.00%
Presidential Electors for,Wilton,Stein and Ware,G,0,0.00%
Presidential Electors for,Wilton,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Wilton,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Wilton,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Wilton,Fox and McVay,WI,0,0.00%
Presidential Electors for,Wilton,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Wilton,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Wilton,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Wilton,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Wilton,West and Abdullah,WI,0,0.00%
United States Senator,Wilton,Christopher S. Murphy,D,0,0.00%
United States Senator,Wilton,Matthew M. Corey,R,0,0.00%
United States Senator,Wilton,Christopher S. Murphy,WF,0,0.00%
United States Senator,Wilton,Justin C. Paglino,G,0,0.00%
United States Senator,Wilton,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Wilton,John Flynn,WI,0,0.00%
Representative in Congress 4,Wilton,Jim Himes,D,0,0.00%
Representative in Congress 4,Wilton,Michael Goldstein,R,0,0.00%
Representative in Congress 4,Wilton,Benjamin Wesley,IND,0,0.00%
State Senator 26,Wilton,Ceci Maher,D,0,0.00%
State Senator 26,Wilton,Kami Evans,R,0,0.00%
State Senator 26,Wilton,Kami Evans,IND,0,0.00%
State Representative 42,Wilton,Savet Constantine,D,0,0.00%
State Representative 42,Wilton,Kim Healy,R,0,0.00%
State Representative 42,Wilton,Kim Healy,IND,0,0.00%
Registrar of Voters,Wilton,Karen A. Birck,D,0,0.00%
Registrar of Voters,Wilton,Annalisa Stravato-Favarolo,R,0,0.00%
Presidential Electors for,Winchester,Harris and Walz,D,0,0.00%
Presidential Electors for,Winchester,Trump and Vance,R,0,0.00%
Presidential Electors for,Winchester,Stein and Ware,G,0,0.00%
Presidential Electors for,Winchester,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Winchester,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Winchester,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Winchester,Fox and McVay,WI,0,0.00%
Presidential Electors for,Winchester,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Winchester,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Winchester,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Winchester,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Winchester,West and Abdullah,WI,0,0.00%
United States Senator,Winchester,Christopher S. Murphy,D,0,0.00%
United States Senator,Winchester,Matthew M. Corey,R,0,0.00%
United States Senator,Winchester,Christopher S. Murphy,WF,0,0.00%
United States Senator,Winchester,Justin C. Paglino,G,0,0.00%
United States Senator,Winchester,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Winchester,John Flynn,WI,0,0.00%
Representative in Congress 1,Winchester,John B. Larson,D,0,0.00%
Representative in Congress 1,Winchester,Jim Griffin,R,0,0.00%
Representative in Congress 1,Winchester,John B. Larson,WF,0,0.00%
Representative in Congress 1,Winchester,Mary L. Sanders,G,0,0.00%
State Senator 30,Winchester,Justin Potter,D,0,0.00%
State Senator 30,Winchester,Stephen G. Harding,R,0,0.00%
State Senator 30,Winchester,Stephen G. Harding,IND,0,0.00%
State Representative 63,Winchester,Jay M. Case,R,0,0.00%
Registrar of Voters,Winchester,Barbara Braunstein,D,0,0.00%
Registrar of Voters,Winchester,Deborah Jones,R,0,0.00%
Presidential Electors for,Windham,Harris and Walz,D,0,0.00%
Presidential Electors for,Windham,Trump and Vance,R,0,0.00%
Presidential Electors for,Windham,Stein and Ware,G,0,0.00%
Presidential Electors for,Windham,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Windham,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Windham,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Windham,Fox and McVay,WI,0,0.00%
Presidential Electors for,Windham,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Windham,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Windham,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Windham,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Windham,West and Abdullah,WI,0,0.00%
United States Senator,Windham,Christopher S. Murphy,D,0,0.00%
United States Senator,Windham,Matthew M. Corey,R,0,0.00%
United States Senator,Windham,Christopher S. Murphy,WF,0,0.00%
United States Senator,Windham,Justin C. Paglino,G,0,0.00%
United States Senator,Windham,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Windham,John Flynn,WI,0,0.00%
Representative in Congress 2,Windham,Joe Courtney,D,0,0.00%
Representative in Congress 2,Windham,Mike France,R,0,0.00%
Representative in Congress 2,Windham,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Windham,Jeffery Russell,WI,0,0.00%
State Senator 29,Windham,Mae Flexer,D,0,0.00%
State Senator 29,Windham,Chris Reddy,R,0,0.00%
State Senator 29,Windham,Mae Flexer,WF,0,0.00%
State Senator 29,Windham,Mae Flexer,IND,0,0.00%
State Senator 29,Windham,Alice Leibowitz,G,0,0.00%
State Representative 49,Windham,Susan Johnson,D,0,0.00%
State Representative 49,Windham,Susan Johnson,WF,0,0.00%
Registrar of Voters,Windham,Luis Daniel Rodriguez,D,0,0.00%
Registrar of Voters,Windham,Kimberly Desaulniers,R,0,0.00%
Registrar of Voters,Windham,Jessica Watson,G,0,0.00%
Judge of Probate 28 To Fill Vacancy,Windham,George A. Baker,D,0,0.00%
Judge of Probate 28 To Fill Vacancy,Windham,Douglas T. Stearns,R,0,0.00%
Presidential Electors for,Windsor,Harris and Walz,D,0,0.00%
Presidential Electors for,Windsor,Trump and Vance,R,0,0.00%
Presidential Electors for,Windsor,Stein and Ware,G,0,0.00%
Presidential Electors for,Windsor,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Windsor,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Windsor,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Windsor,Fox and McVay,WI,0,0.00%
Presidential Electors for,Windsor,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Windsor,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Windsor,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Windsor,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Windsor,West and Abdullah,WI,0,0.00%
United States Senator,Windsor,Christopher S. Murphy,D,0,0.00%
United States Senator,Windsor,Matthew M. Corey,R,0,0.00%
United States Senator,Windsor,Christopher S. Murphy,WF,0,0.00%
United States Senator,Windsor,Justin C. Paglino,G,0,0.00%
United States Senator,Windsor,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Windsor,John Flynn,WI,0,0.00%
Representative in Congress 1,Windsor,John B. Larson,D,0,0.00%
Representative in Congress 1,Windsor,Jim Griffin,R,0,0.00%
Representative in Congress 1,Windsor,John B. Larson,WF,0,0.00%
Representative in Congress 1,Windsor,Mary L. Sanders,G,0,0.00%
State Senator 2,Windsor,Douglas McCrory,D,0,0.00%
State Senator 2,Windsor,Kristin Hoffman,R,0,0.00%
State Senator 7,Windsor,Cynthia Mangini,D,0,0.00%
State Senator 7,Windsor,John A. Kissel,R,0,0.00%
State Senator 7,Windsor,Cynthia Mangini,WF,0,0.00%
State Senator 7,Windsor,John A. Kissel,IND,0,0.00%
State Representative 5,Windsor,Maryam Khan,D,0,0.00%
State Representative 5,Windsor,Tracy L. Funnye,WI,0,0.00%
State Representative 60,Windsor,Jane Garibay,D,0,0.00%
State Representative 60,Windsor,Lenworth Walker,R,0,0.00%
State Representative 60,Windsor,Jane Garibay,WF,0,0.00%
State Representative 60,Windsor,Jane Garibay,IND,0,0.00%
Registrar of Voters,Windsor,Anita M. Mips,D,0,0.00%
Registrar of Voters,Windsor,Victoria Virgo-Christie,R,0,0.00%
Presidential Electors for,Windsor Locks,Harris and Walz,D,0,0.00%
Presidential Electors for,Windsor Locks,Trump and Vance,R,0,0.00%
Presidential Electors for,Windsor Locks,Stein and Ware,G,0,0.00%
Presidential Electors for,Windsor Locks,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Windsor Locks,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Windsor Locks,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Windsor Locks,Fox and McVay,WI,0,0.00%
Presidential Electors for,Windsor Locks,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Windsor Locks,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Windsor Locks,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Windsor Locks,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Windsor Locks,West and Abdullah,WI,0,0.00%
United States Senator,Windsor Locks,Christopher S. Murphy,D,0,0.00%
United States Senator,Windsor Locks,Matthew M. Corey,R,0,0.00%
United States Senator,Windsor Locks,Christopher S. Murphy,WF,0,0.00%
United States Senator,Windsor Locks,Justin C. Paglino,G,0,0.00%
United States Senator,Windsor Locks,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Windsor Locks,John Flynn,WI,0,0.00%
Representative in Congress 1,Windsor Locks,John B. Larson,D,0,0.00%
Representative in Congress 1,Windsor Locks,Jim Griffin,R,0,0.00%
Representative in Congress 1,Windsor Locks,John B. Larson,WF,0,0.00%
Representative in Congress 1,Windsor Locks,Mary L. Sanders,G,0,0.00%
State Senator 7,Windsor Locks,Cynthia Mangini,D,0,0.00%
State Senator 7,Windsor Locks,John A. Kissel,R,0,0.00%
State Senator 7,Windsor Locks,Cynthia Mangini,WF,0,0.00%
State Senator 7,Windsor Locks,John A. Kissel,IND,0,0.00%
State Representative 60,Windsor Locks,Jane Garibay,D,0,0.00%
State Representative 60,Windsor Locks,Lenworth Walker,R,0,0.00%
State Representative 60,Windsor Locks,Jane Garibay,WF,0,0.00%
State Representative 60,Windsor Locks,Jane Garibay,IND,0,0.00%
State Representative 61,Windsor Locks,Michael Malloy,D,0,0.00%
State Representative 61,Windsor Locks,Tami Zawistowski,R,0,0.00%
Presidential Electors for,Wolcott,Harris and Walz,D,0,0.00%
