office,town,candidate,party,votes,vote_percent
Town Treasurer,Darien,Joan D. Hendrickson,R,2930,100.00%
Tax Collector,Darien,Kathleen M. Larkins,R,2954,100.00%
Board of Finance,Darien,Daniel J. Bumgardner,D,1687,26.21%
Board of Finance,Darien,Taylor W. Carter,R,2417,37.55%
Board of Finance,Darien,"James R. Palen, Jr.",R,2333,36.24%
Board of Education,Darien,Tara B. Ochman,D,1799,27.56%
Board of Education,Darien,"John R. Sini, Jr.",R,2199,33.69%
Board of Education,Darien,D. Jill McCammon,R,2529,38.75%
Board of Assessment Appeals,Darien,Richard Dolcetti,R,2891,100.00%
Planning & Zoning Commission,Darien,George A. Reilly,D,1730,26.90%
Planning & Zoning Commission,Darien,Cara Gately,R,2484,38.63%
Planning & Zoning Commission,Darien,"Lawrence T. Warble, Jr.",R,2217,34.47%
Constables,Darien,Louis Calastro,R,2778,49.16%
Constables,Darien,Alan Hyatt,R,2873,50.84%
Non-Partisan Representative Town Meeting Members District 1,Darien,Luisa A. Brakman,NonP,385,9.08%
Non-Partisan Representative Town Meeting Members District 1,Darien,Patricia F. Bumgardner,NonP,445,10.50%
Non-Partisan Representative Town Meeting Members District 1,Darien,Curtis A. Butler,NonP,360,8.49%
Non-Partisan Representative Town Meeting Members District 1,Darien,Patrick M. Keane,NonP,373,8.80%
Non-Partisan Representative Town Meeting Members District 1,Darien,Colin J. Kelly,NonP,382,9.01%
Non-Partisan Representative Town Meeting Members District 1,Darien,Derek Lublin,NonP,365,8.61%
Non-Partisan Representative Town Meeting Members District 1,Darien,Karen McNicoll,NonP,363,8.56%
Non-Partisan Representative Town Meeting Members District 1,Darien,Bradley Pattelli,NonP,358,8.45%
Non-Partisan Representative Town Meeting Members District 1,Darien,Lois J. Schneider,NonP,375,8.85%
Non-Partisan Representative Town Meeting Members District 1,Darien,Jennifer A. Schwartz,NonP,405,9.55%
Non-Partisan Representative Town Meeting Members District 1,Darien,Bert H. von Stuelpnagel,NonP,428,10.10%
Non-Partisan Representative Town Meeting Members District 2,Darien,William Cusack,NonP,364,14.30%
Non-Partisan Representative Town Meeting Members District 2,Darien,Marie A. Handler,NonP,348,13.67%
Non-Partisan Representative Town Meeting Members District 2,Darien,Susanne R. Handler,NonP,349,13.71%
Non-Partisan Representative Town Meeting Members District 2,Darien,Monica M. McNally,NonP,381,14.96%
Non-Partisan Representative Town Meeting Members District 2,Darien,Iris B. Mix,NonP,356,13.98%
Non-Partisan Representative Town Meeting Members District 2,Darien,Stacey Tie,NonP,378,14.85%
Non-Partisan Representative Town Meeting Members District 2,Darien,Kara Bohnsack,WI,176,6.91%
Non-Partisan Representative Town Meeting Members District 2,Darien,Robert K. Lyons,WI,192,7.54%
Non-Partisan Representative Town Meeting Members District 2,Darien,Vincent P. Shanley,WI,2,0.08%
Non-Partisan Representative Town Meeting Members District 3,Darien,Francisco Cardona,NonP,286,7.28%
Non-Partisan Representative Town Meeting Members District 3,Darien,Adele M. Conniff,NonP,386,9.83%
Non-Partisan Representative Town Meeting Members District 3,Darien,Holly M. Giordano,NonP,395,10.06%
Non-Partisan Representative Town Meeting Members District 3,Darien,Eric D. Golus,NonP,308,7.84%
Non-Partisan Representative Town Meeting Members District 3,Darien,Catherine Kazim-Bailey,NonP,323,8.22%
Non-Partisan Representative Town Meeting Members District 3,Darien,Elizabeth B. Lane,NonP,385,9.80%
Non-Partisan Representative Town Meeting Members District 3,Darien,M. Carolina McGoey,NonP,346,8.81%
Non-Partisan Representative Town Meeting Members District 3,Darien,Sue-Ellen H. Mitchell,NonP,396,10.08%
Non-Partisan Representative Town Meeting Members District 3,Darien,Thomas W. Moore,NonP,347,8.83%
Non-Partisan Representative Town Meeting Members District 3,Darien,Seth W. Morton,NonP,338,8.60%
Non-Partisan Representative Town Meeting Members District 3,Darien,Jennifer Woodbury,NonP,418,10.64%
Non-Partisan Representative Town Meeting Members District 4,Darien,Martha Banks,NonP,506,15.54%
Non-Partisan Representative Town Meeting Members District 4,Darien,A. James Cameron,NonP,359,11.02%
Non-Partisan Representative Town Meeting Members District 4,Darien,Christine A. Castles,NonP,402,12.34%
Non-Partisan Representative Town Meeting Members District 4,Darien,Werner Domittner,NonP,234,7.18%
Non-Partisan Representative Town Meeting Members District 4,Darien,Frank B. Kemp,NonP,321,9.86%
Non-Partisan Representative Town Meeting Members District 4,Darien,Joseph D. Miceli,NonP,335,10.29%
Non-Partisan Representative Town Meeting Members District 4,Darien,Andrew C. Millar,NonP,414,12.71%
Non-Partisan Representative Town Meeting Members District 4,Darien,Margaret A. Rague,NonP,250,7.68%
Non-Partisan Representative Town Meeting Members District 4,Darien,Sandra A. Savage,NonP,436,13.39%
Non-Partisan Representative Town Meeting Members District 5,Darien,Carolyn Golden Bayne,NonP,345,12.41%
Non-Partisan Representative Town Meeting Members District 5,Darien,"Terrence J. Duffy, Jr.",NonP,332,11.94%
Non-Partisan Representative Town Meeting Members District 5,Darien,"Kenneth A. Fiveson, Jr.",NonP,315,11.33%
Non-Partisan Representative Town Meeting Members District 5,Darien,Jennifer M. Moller,NonP,336,12.08%
Non-Partisan Representative Town Meeting Members District 5,Darien,Sara D. Parent,NonP,343,12.33%
Non-Partisan Representative Town Meeting Members District 5,Darien,James M. Patrick,NonP,334,12.01%
Non-Partisan Representative Town Meeting Members District 5,Darien,Ann B. Reed,NonP,330,11.87%
Non-Partisan Representative Town Meeting Members District 5,Darien,"H. William Smith, III",NonP,317,11.40%
Non-Partisan Representative Town Meeting Members District 5,Darien,Harry McLachlin,WI,29,1.04%
Non-Partisan Representative Town Meeting Members District 5,Darien,Cecil Wade,WI,100,3.60%
Non-Partisan Representative Town Meeting Members District 6,Darien,Barry R. Baldwin,NonP,353,10.11%
Non-Partisan Representative Town Meeting Members District 6,Darien,Amy R. Chickles,NonP,344,9.85%
Non-Partisan Representative Town Meeting Members District 6,Darien,Virginia S. Jijon-Caamano,NonP,336,9.62%
Non-Partisan Representative Town Meeting Members District 6,Darien,Elizabeth Lucas,NonP,350,10.02%
Non-Partisan Representative Town Meeting Members District 6,Darien,Martha Caroline Luz,NonP,354,10.13%
Non-Partisan Representative Town Meeting Members District 6,Darien,Emily Q. McDermott,NonP,356,10.19%
Non-Partisan Representative Town Meeting Members District 6,Darien,Peter P. Orphanos,NonP,336,9.62%
Non-Partisan Representative Town Meeting Members District 6,Darien,Shannon Silsby,NonP,353,10.11%
Non-Partisan Representative Town Meeting Members District 6,Darien,"William R. Van Loan, Jr.",NonP,344,9.85%
Non-Partisan Representative Town Meeting Members District 6,Darien,Theresa Vogt,NonP,367,10.51%
First Selectman,Deep River,Angus McDonald,D,777,64.48%
First Selectman,Deep River,Augusto Lucarelli,PC,428,35.52%
Selectman,Deep River,Duane Gates,D,660,55.60%
Selectman,Deep River,James A. Olson,R,527,44.40%
Town Clerk,Deep River,Amy Macmillan Winchell,R,936,100.00%
Town Treasurer,Deep River,Thomas W. Lindner,R,982,100.00%
Tax Collector,Deep River,Katherine Cryder,D,946,100.00%
Board of Finance,Deep River,Lori J. Guerette,D,723,34.91%
Board of Finance,Deep River,Russell G. Marth,D,817,39.45%
Board of Finance,Deep River,Carol Hanover,R,531,25.64%
Board of Education- Full Term,Deep River,Tracy L. Dickson,D,879,37.32%
Board of Education- Full Term,Deep River,Miriam Morrissey,D,799,33.93%
Board of Education- Full Term,Deep River,Paula S. Weglarz,R,677,28.75%
Board of Education- To Fill Vacancy for Two Years,Deep River,Scott J. Hallden,R,833,100.00%
Library Trustee,Deep River,Roy M. Jefferson,D,878,49.44%
Library Trustee,Deep River,Annie S. Lewis,D,898,50.56%
Agent of School Deposit Fund,Deep River,Thomas W. Lindner,R,953,100.00%
Regional Board of Education- Full Term,Deep River,Jane R. Cavanaugh,D,915,100.00%
Regional Board of Education- To Fill Vacancy for Two Years,Deep River,Paula S. Weglarz,WI,20,100.00%
Mayor,Derby,Brian Coppolo,D,1408,49.33%
Mayor,Derby,Richard Dziekan,R,1446,50.67%
Treasurer,Derby,Walt Mayhew,D,1436,52.12%
Treasurer,Derby,Keith A. McLiverty,R,1319,47.88%
Constable,Derby,"""Owney"" Malerba, Jr.",D,1487,55.22%
Constable,Derby,Peter Duhaime,R,1206,44.78%
Ward 1 - Board of Aldermen/Alderwomen,Derby,Sarah Widomski,D,320,17.48%
Ward 1 - Board of Aldermen/Alderwomen,Derby,Barbara L. DeGennaro,D,346,18.90%
Ward 1 - Board of Aldermen/Alderwomen,Derby,Thomas Donofrio,D,345,18.84%
Ward 1 - Board of Aldermen/Alderwomen,Derby,Ralph Cappiello,R,263,14.36%
Ward 1 - Board of Aldermen/Alderwomen,Derby,Joseph Szewczyk,R,266,14.53%
Ward 1 - Board of Aldermen/Alderwomen,Derby,Bev Moran,R,291,15.89%
Ward 2 - Board of Aldermen/Alderwomen,Derby,Camille Grande Kurtyka,D,450,18.09%
Ward 2 - Board of Aldermen/Alderwomen,Derby,Joseph L. DiMartino,D,490,19.70%
Ward 2 - Board of Aldermen/Alderwomen,Derby,Ronald M. Sill,D,536,21.55%
Ward 2 - Board of Aldermen/Alderwomen,Derby,"Ron Luneau, Jr.",R,399,16.04%
Ward 2 - Board of Aldermen/Alderwomen,Derby,Jerry Borrelli,R,307,12.34%
Ward 2 - Board of Aldermen/Alderwomen,Derby,Evelyn Browning,R,305,12.26%
Ward 3 - Board of Aldermen/Alderwomen,Derby,Irma Coleman,D,455,12.47%
Ward 3 - Board of Aldermen/Alderwomen,Derby,Dan Blizman,D,497,13.62%
Ward 3 - Board of Aldermen/Alderwomen,Derby,Samantha Burgan,D,510,13.97%
Ward 3 - Board of Aldermen/Alderwomen,Derby,Jim DiMartino,R,784,21.48%
Ward 3 - Board of Aldermen/Alderwomen,Derby,Charles Sampson,R,712,19.51%
Ward 3 - Board of Aldermen/Alderwomen,Derby,Rob Hyder,R,692,18.96%
Board of Apportionment and Taxation,Derby,James R. Butler,D,1642,8.82%
Board of Apportionment and Taxation,Derby,Walt Mayhew,D,1534,8.24%
Board of Apportionment and Taxation,Derby,Bhamini Patel,D,1352,7.27%
Board of Apportionment and Taxation,Derby,Christopher Larocque,D,1444,7.76%
Board of Apportionment and Taxation,Derby,Rose M. Pertoso,D,1551,8.34%
Board of Apportionment and Taxation,Derby,"Carlo N. Malerba, Jr.",D,1628,8.75%
Board of Apportionment and Taxation,Derby,Rob Forte,R,1511,8.12%
Board of Apportionment and Taxation,Derby,Mike Gray,R,1508,8.10%
Board of Apportionment and Taxation,Derby,Judy Szewczyk,R,1647,8.85%
Board of Apportionment and Taxation,Derby,Sam Pollastro,R,1528,8.21%
Board of Apportionment and Taxation,Derby,Ray Bowers,R,1579,8.49%
Board of Apportionment and Taxation,Derby,Chris Carloni,R,1683,9.04%
Board of Education,Derby,Melissa L. Cannata,D,1498,8.41%
Board of Education,Derby,George F. Kurtyka,D,1531,8.59%
Board of Education,Derby,"Kenneth R. Marcucio, Sr.",D,1587,8.91%
Board of Education,Derby,"Daniel P. Foley, Jr.",D,1606,9.02%
Board of Education,Derby,Christine Robinson,D,1376,7.72%
Board of Education,Derby,Jennifer Desroches,D,1380,7.75%
Board of Education,Derby,Casey Picheco,R,1413,7.93%
Board of Education,Derby,Laura Harris,R,1503,8.44%
Board of Education,Derby,Jim Gildea,R,1561,8.76%
Board of Education,Derby,Rebecca O'Hara,R,1475,8.28%
Board of Education,Derby,Janine Netto,R,1432,8.04%
Board of Education,Derby,Tara Hyder,R,1451,8.15%
First Selectman,Durham,Laura L Francis,R,1334,57.52%
First Selectman,Durham,George M Eames IV,PC,985,42.48%
Selectmen,Durham,Thomas Hennick,D,919,40.34%
Selectmen,Durham,John Szewczyk,R,1359,59.66%
Town Clerk,Durham,Kim Garvis,R,1943,100.00%
Town Treasurer,Durham,Wendy Manemeit,R,1840,100.00%
Tax Collector,Durham,Martin French,D,1643,100.00%
Board of Finance,Durham,Robert Pazera,D,991,24.84%
Board of Finance,Durham,Laurie Tuttle,R,1523,38.17%
Board of Finance,Durham,Connor Bates,R,1476,36.99%
Board of Assessment Appeals,Durham,Debra DeFelice,R,1665,100.00%
Planning and Zoning Commission Full Term,Durham,Holly Pearce,D,1170,15.86%
Planning and Zoning Commission Full Term,Durham,Michael Fumiatti,R,1348,18.27%
Planning and Zoning Commission Full Term,Durham,Frank C DeFelice,R,1547,20.97%
Planning and Zoning Commission Full Term,Durham,Richard Eriksen,R,1635,22.16%
Planning and Zoning Commission Full Term,Durham,Will Spooner,R,1677,22.73%
Planning and Zoning Commission To Fill Two Year Vacancy,Durham,Christopher Balay,D,1245,44.85%
Planning and Zoning Commission To Fill Two Year Vacancy,Durham,James Frazier,R,1531,55.15%
Planning and Zoning Commission Alternate Full Term,Durham,Maureen McIntyre,D,1048,27.95%
Planning and Zoning Commission Alternate Full Term,Durham,James Piotrowski,R,1270,33.88%
Planning and Zoning Commission Alternate Full Term,Durham,Philip Augur,R,1431,38.17%
Planning and Zoning Commission Alternate To Fill a Two Year Vacancy,Durham,John DeNunzio,D,1390,100.00%
Zoning Board of Appeals,Durham,Mark Jungels,D,1113,19.81%
Zoning Board of Appeals,Durham,Joyce Bray,D,952,16.95%
Zoning Board of Appeals,Durham,Maya Perry Liss,D,1061,18.89%
Zoning Board of Appeals,Durham,William LaFlamme,R,1234,21.97%
Zoning Board of Appeals,Durham,Mike Geremia,R,1257,22.38%
Zoning Board of Appeals Alternate,Durham,Jaclyn E Zolnik,D,1200,44.04%
Zoning Board of Appeals Alternate,Durham,Robert Francis,R,1525,55.96%
First Selectman,Eastford,Denis A Day,D,187,33.10%
First Selectman,Eastford,Jacqueline S DuBois,R,263,46.55%
First Selectman,Eastford,Michael D Schultz,PC,115,20.35%
Selectmen,Eastford,Terry L Cote,D,247,44.11%
Selectmen,Eastford,James P Trowbridge,R,313,55.89%
Town Treasurer,Eastford,Martha L Burgess,R,460,100.00%
Tax Collector,Eastford,Christine E Hustus,R,468,100.00%
Board of Education Full Term Three to be Elected Not More than Two from One Party,Eastford,Gerald J Marmat,D,202,16.71%
Board of Education Full Term Three to be Elected Not More than Two from One Party,Eastford,Jessica A Perry,D,209,17.29%
Board of Education Full Term Three to be Elected Not More than Two from One Party,Eastford,Robert H Ellsworth,R,399,33.00%
Board of Education Full Term Three to be Elected Not More than Two from One Party,Eastford,Adam W Minor,R,399,33.00%
Board of Education To Fill Vacancy for Two Years,Eastford,Arthur W Brodeur,D,221,40.26%
Board of Education To Fill Vacancy for Two Years,Eastford,Lauren E Skiff,R,328,59.74%
Board of Assessment Appeals,Eastford,Bette L Danielson,R,443,48.84%
Board of Assessment Appeals,Eastford,Guy H Grube,R,464,51.16%
Constables,Eastford,Randal Chinnock,D,140,12.95%
Constables,Eastford,Arvind Shaw,D,208,19.24%
Constables,Eastford,Charles S Bowen,R,352,32.56%
Constables,Eastford,Kevin J Shead,R,381,35.25%
Library Trustee Full Term,Eastford,Kathleen M Healy,D,308,26.76%
Library Trustee Full Term,Eastford,Seth H Budd,R,415,36.06%
Library Trustee Full Term,Eastford,James P Trowbridge,R,428,37.19%
Library Trustee To Fill Vacancy for Two Years,Eastford,Julia A Torcellini,R,475,100.00%
First Selectman,East Granby,James M. Hayden,D,1024,59.67%
First Selectman,East Granby,Todd Zessin,R,692,40.33%
Selectman,East Granby,Joe Doering,D,963,56.78%
Selectman,East Granby,John Ziobro,R,733,43.22%
Board of Finance Full Term,East Granby,Natalie W. Welsh,D,897,26.69%
Board of Finance Full Term,East Granby,Mike Malloy,D,864,25.71%
Board of Finance Full Term,East Granby,Richard Galluccio,R,809,24.07%
Board of Finance Full Term,East Granby,Glenn Zaugg,R,791,23.53%
Board of Education Full Term,East Granby,John Welsh,D,920,27.44%
Board of Education Full Term,East Granby,Lynn Landolina,D,889,26.51%
Board of Education Full Term,East Granby,John Corcoran,R,798,23.80%
Board of Education Full Term,East Granby,Lucia S. Ziobro,R,746,22.25%
Board of Education To Fill Vacancy for Four Years,East Granby,Michele Holt,D,932,55.68%
Board of Education To Fill Vacancy for Four Years,East Granby,Rick Bortz,R,742,44.32%
Board of Assessment Appeals,East Granby,David Tobin,D,884,31.14%
Board of Assessment Appeals,East Granby,Andrea Ullmann,R,1017,35.82%
Board of Assessment Appeals,East Granby,Aaron Nardi,R,938,33.04%
Planning & Zoning Commission,East Granby,Bob Ravens Seger,D,807,24.29%
Planning & Zoning Commission,East Granby,John Welsh,D,896,26.96%
Planning & Zoning Commission,East Granby,Dan Velcofsky,R,820,24.68%
Planning & Zoning Commission,East Granby,Angela Ciottone,R,800,24.07%
Planning & Zoning Commission Alternates,East Granby,Mark Ricketts,D,841,19.07%
Planning & Zoning Commission Alternates,East Granby,Jennifer Frank,D,893,20.24%
Planning & Zoning Commission Alternates,East Granby,Charlie Allen,R,875,19.84%
Planning & Zoning Commission Alternates,East Granby,Katie Hastings,R,969,21.97%
Planning & Zoning Commission Alternates,East Granby,Jim Luchina,R,833,18.88%
Zoning Board of Appeals Five Year Term Begins 2020,East Granby,Jennifer Cook,D,895,53.88%
Zoning Board of Appeals Five Year Term Begins 2020,East Granby,John Burda,R,766,46.12%
Zoning Board of Appeals Five Year Term Begins 2021,East Granby,Betty Ann Hayden,D,865,51.98%
Zoning Board of Appeals Five Year Term Begins 2021,East Granby,Philip Chester,R,799,48.02%
Zoning Board of Appeals Alternates,East Granby,Dillon Tyman,D,1081,100.00%
First Selectman,East Haddam,Rob Smith,D,1489,48.92%
First Selectman,East Haddam,Bryan A. Perry,R,1388,45.60%
First Selectman,East Haddam,Joseph Zaid,IND,167,5.49%
Selectmen,East Haddam,Theresa Govert,D,1536,51.35%
Selectmen,East Haddam,Carleen Quinn,R,1455,48.65%
Town Clerk,East Haddam,Debra H. Denette,PC,1559,100.00%
Town Treasurer,East Haddam,Kathleen Klinck,D,2043,100.00%
Tax Collector,East Haddam,Denise Dill,R,2317,100.00%
Board of Finance,East Haddam,Stuart Palmer,D,1434,21.21%
Board of Finance,East Haddam,Harvey W. Thomas,D,1764,26.09%
Board of Finance,East Haddam,Bruce Dutch,D,1885,27.88%
Board of Finance,East Haddam,Joe Corbett,R,1678,24.82%
Board of Education,East Haddam,Laurel White,D,1459,25.29%
Board of Education,East Haddam,Bridget Compagno,D,1202,20.84%
Board of Education,East Haddam,Marc A. Pisciotti,R,1397,24.22%
Board of Education,East Haddam,Patricia Stricker,R,1710,29.65%
Board of Assessment Appeals,East Haddam,Edward C. Blaschik,D,2006,100.00%
Planning and Zoning Commission,East Haddam,Russell Shaddox,D,1324,23.17%
Planning and Zoning Commission,East Haddam,Ed Gubbins,D,1460,25.55%
Planning and Zoning Commission,East Haddam,Justin Anderson,R,1480,25.90%
Planning and Zoning Commission,East Haddam,Richard Pettinelli,R,1450,25.38%
Planning and Zoning Commission Alternate,East Haddam,Susan E. Kinsman,D,1923,100.00%
Library Trustee Full Term,East Haddam,Chris DeLisle,D,1630,45.86%
Library Trustee Full Term,East Haddam,Dawn Barlow,R,1903,53.55%
Library Trustee Full Term,East Haddam,Christine van Valkenburg,WI,21,0.59%
Library Trustee To Fill Two Year Vacancy,East Haddam,Jane Chisholm,D,1973,100.00%
Town Council,East Hampton,James (Pete) Brown,D,1720,11.89%
Town Council,East Hampton,Dean Markham,D,1689,11.68%
Town Council,East Hampton,Derek Johnson,D,1515,10.48%
Town Council,East Hampton,Barbara Moore,D,1694,11.71%
Town Council,East Hampton,Kevin Reich,D,1945,13.45%
Town Council,East Hampton,Melissa H Engel,R,1431,9.90%
Town Council,East Hampton,Josh Piteo,R,1395,9.65%
Town Council,East Hampton,Tim Feegel,R,1558,10.77%
Town Council,East Hampton,Mark Philhower,R,1514,10.47%
Board of Finance,East Hampton,Wesley Jenks,D,1619,19.83%
Board of Finance,East Hampton,Robert Hein,D,1537,18.83%
Board of Finance,East Hampton,Matthew Bennington,D,1739,21.30%
Board of Finance,East Hampton,Eric Peterson,R,1670,20.46%
Board of Finance,East Hampton,Bridget McLennan,R,1599,19.59%
