office,town,candidate,party,votes,vote_percent
State Representative 96,statewide,Roland Lemar,WF,465,5.64%
State Representative 97,statewide,Alphonse Paolillo Jr,D,4890,80.20%
State Representative 97,statewide,Joshua W Van Hoesen,R,1207,19.80%
State Representative 98,statewide,Sean Scanlon,D,8572,90.86%
State Representative 98,statewide,Sean Scanlon,WF,862,9.14%
State Representative 99,statewide,James M Albis,D,4502,53.60%
State Representative 99,statewide,Robert M Parente,R,3407,40.56%
State Representative 99,statewide,James M Albis,WF,384,4.57%
State Representative 99,statewide,Robert M Parente,IND,107,1.27%
State Representative 100,statewide,Quentin W Phipps,D,5033,55.86%
State Representative 100,statewide,Anthony Gennaro,R,3534,39.22%
State Representative 100,statewide,Quentin W Phipps,WF,443,4.92%
State Representative 101,statewide,John-Michael Parker,D,6241,49.93%
State Representative 101,statewide,Noreen Kokoruda,R,6009,48.07%
State Representative 101,statewide,Noreen Kokoruda,IND,250,2.00%
State Representative 102,statewide,Robin E Comey,D,5856,52.85%
State Representative 102,statewide,Robert Imperato,R,4753,42.89%
State Representative 102,statewide,Robin E Comey,WF,241,2.17%
State Representative 102,statewide,Robert Imperato,IND,231,2.08%
State Representative 103,statewide,Liz Linehan,D,5188,51.57%
State Representative 103,statewide,Diane Pagano,R,4680,46.52%
State Representative 103,statewide,Diane Pagano,IND,193,1.92%
State Representative 104,statewide,Kara Rochelle,D,3785,52.19%
State Representative 104,statewide,Joseph Jaumann,R,3002,41.39%
State Representative 104,statewide,Kara Rochelle,WF,345,4.76%
State Representative 104,statewide,Joseph Jaumann,IND,121,1.67%
State Representative 105,statewide,Kevin McDuffie,D,3346,32.23%
State Representative 105,statewide,Nicole Klarides-Ditria,R,6697,64.51%
State Representative 105,statewide,Nicole Klarides-Ditria,IND,338,3.26%
State Representative 106,statewide,Rebekah Harriman-Stites,D,5297,46.99%
State Representative 106,statewide,Mitch Bolinsky,R,5697,50.54%
State Representative 106,statewide,Rebekah Harriman-Stites,WF,278,2.47%
State Representative 107,statewide,Daniel Pearson,D,4736,40.74%
State Representative 107,statewide,Stephen G Harding,R,6556,56.39%
State Representative 107,statewide,Stephen G Harding,IND,334,2.87%
State Representative 108,statewide,Richard A Smith,R,6383,100.00%
State Representative 109,statewide,David Arconti Jr,D,3555,59.54%
State Representative 109,statewide,Veasna Roeun,R,2066,34.60%
State Representative 109,statewide,David Arconti Jr,WF,252,4.22%
State Representative 109,statewide,Veasna Roeun,IND,98,1.64%
State Representative 110,statewide,Bob Godfrey,D,2367,69.01%
State Representative 110,statewide,Erin M Domenech,R,880,25.66%
State Representative 110,statewide,Bob Godfrey,WF,130,3.79%
State Representative 110,statewide,Erin M Domenech,IND,53,1.55%
State Representative 111,statewide,Aimee Berger-Girvalo,D,5888,48.21%
State Representative 111,statewide,John H Frey,R,6048,49.52%
State Representative 111,statewide,John H Frey,IND,278,2.28%
State Representative 112,statewide,JP Sredzinski,R,6932,86.73%
State Representative 112,statewide,JP Sredzinski,IND,1061,13.27%
State Representative 113,statewide,Elaine Matto,D,3347,34.94%
State Representative 113,statewide,Jason Perillo,R,6233,65.06%
State Representative 114,statewide,Mary Welander,D,5033,43.78%
State Representative 114,statewide,Themis Klarides,R,6022,52.39%
State Representative 114,statewide,Mary Welander,WF,213,1.85%
State Representative 114,statewide,Themis Klarides,IND,227,1.97%
State Representative 115,statewide,Dorinda Borer,D,4814,67.27%
State Representative 115,statewide,Lynne A Schlosser,R,2016,28.17%
State Representative 115,statewide,Dorinda Borer,WF,326,4.56%
State Representative 116,statewide,Michael A Dimassa,D,3643,71.60%
State Representative 116,statewide,Richard D DePalma,R,1299,25.53%
State Representative 116,statewide,Michael A Dimassa,WF,146,2.87%
State Representative 117,statewide,Cindy Wolfe Boynton,D,4626,42.46%
State Representative 117,statewide,Charles J Ferraro,R,5823,53.45%
State Representative 117,statewide,Cindy Wolfe Boynton,WF,241,2.21%
State Representative 117,statewide,Charles J Ferraro,IND,204,1.87%
State Representative 118,statewide,Kim Rose,D,5404,53.42%
State Representative 118,statewide,Connie Jagodzinski,R,4421,43.70%
State Representative 118,statewide,Kim Rose,IND,292,2.89%
State Representative 119,statewide,Ellen Beatty,D,5044,44.52%
State Representative 119,statewide,Kathy Kennedy,R,6063,53.51%
State Representative 119,statewide,Ellen Beatty,WF,224,1.98%
State Representative 120,statewide,Philip Young,D,5222,49.80%
State Representative 120,statewide,Jim Feehan,R,5028,47.95%
State Representative 120,statewide,Jim Feehan,IND,181,1.73%
State Representative 120,statewide,Prez Palmer,PC,55,0.52%
State Representative 121,statewide,Joseph P Gresko,D,5376,70.27%
State Representative 121,statewide,Robert B Mitchell,R,2164,28.29%
State Representative 121,statewide,Robert B Mitchell,IND,110,1.44%
State Representative 122,statewide,Jose F Goncalves,D,4430,38.74%
State Representative 122,statewide,Ben McGorty,R,7006,61.26%
State Representative 123,statewide,Sujata Gadkar-Wilcox,D,4868,44.35%
State Representative 123,statewide,David J Rutigliano,R,5705,51.97%
State Representative 123,statewide,Sujata Gadkar-Wilcox,WF,194,1.77%
State Representative 123,statewide,David J Rutigliano,IND,210,1.91%
State Representative 124,statewide,Andre F Baker Jr,D,3971,89.66%
State Representative 124,statewide,Jose L Quiroga,R,458,10.34%
State Representative 125,statewide,Ross Tartell,D,4959,43.19%
State Representative 125,statewide,Tom O'Dea,R,6522,56.81%
State Representative 126,statewide,Charlie Stallworth,D,5362,84.32%
State Representative 126,statewide,Manuel Bataguas,R,997,15.68%
State Representative 127,statewide,John (Jack) F Hennessy,D,3965,73.13%
State Representative 127,statewide,Peter Perillo,R,1341,24.73%
State Representative 127,statewide,John (Jack) F Hennessy,WF,116,2.14%
State Representative 128,statewide,Christopher Rosario,D,2366,88.18%
State Representative 128,statewide,Ethan Book,R,317,11.82%
State Representative 129,statewide,Steven Stafstrom,D,4507,82.20%
State Representative 129,statewide,Vallorie L Clark,R,976,17.80%
State Representative 130,statewide,Ezequiel Santiago,D,3202,89.84%
State Representative 130,statewide,Terry A Sullivan,R,362,10.16%
State Representative 131,statewide,James Kiochko,D,3371,32.35%
State Representative 131,statewide,David K Labriola,R,7048,67.65%
State Representative 132,statewide,Caitlin Clarkson Pereira,D,5432,45.40%
State Representative 132,statewide,Brenda L Kupchick,R,6186,51.70%
State Representative 132,statewide,Brenda L Kupchick,IND,347,2.90%
State Representative 133,statewide,Cristin McCarthy Vahey,D,5845,61.36%
State Representative 133,statewide,Sally Connolly,R,3241,34.03%
State Representative 133,statewide,Cristin McCarthy Vahey,WF,236,2.48%
State Representative 133,statewide,Sally Connolly,IND,203,2.13%
State Representative 134,statewide,Ashley Gaudiano,D,5251,47.82%
State Representative 134,statewide,Laura M Devlin,R,5516,50.24%
State Representative 134,statewide,Laura M Devlin,IND,213,1.94%
State Representative 135,statewide,Anne Hughes,D,6449,52.82%
State Representative 135,statewide,Adam Dunsby,R,5393,44.17%
State Representative 135,statewide,Anne Hughes,WF,118,0.97%
State Representative 135,statewide,Adam Dunsby,IND,183,1.50%
State Representative 135,statewide,Michael Pitassi,G,66,0.54%
State Representative 136,statewide,Jonathan Steinberg,D,7945,61.34%
State Representative 136,statewide,Greg Kraut,R,4704,36.32%
State Representative 136,statewide,Greg Kraut,IND,304,2.35%
State Representative 137,statewide,Chris Perone,D,6076,66.60%
State Representative 137,statewide,Frank Page,R,2662,29.18%
State Representative 137,statewide,Chris Perone,WF,247,2.71%
State Representative 137,statewide,Frank Page,IND,138,1.51%
State Representative 138,statewide,Kenneth Gucker,D,4658,49.23%
State Representative 138,statewide,Michael S Ferguson,R,4395,46.45%
State Representative 138,statewide,Kenneth Gucker,WF,168,1.78%
State Representative 138,statewide,Michael S Ferguson,IND,240,2.54%
State Representative 139,statewide,Kevin Ryan,D,3925,49.61%
State Representative 139,statewide,Nick DeLucia,R,3467,43.83%
State Representative 139,statewide,Kevin Ryan,WF,284,3.59%
State Representative 139,statewide,Nick DeLucia,IND,235,2.97%
State Representative 140,statewide,Travis Simms,D,3844,69.95%
State Representative 140,statewide,John J Flynn,R,974,17.73%
State Representative 140,statewide,Colin Anthony Hosten,WF,579,10.54%
State Representative 140,statewide,John J Flynn,IND,98,1.78%
State Representative 141,statewide,Terrie E Wood,R,7237,86.86%
State Representative 141,statewide,Terrie E Wood,IND,1095,13.14%
State Representative 142,statewide,Lucy Dathan,D,5790,52.69%
State Representative 142,statewide,Fred Wilms,R,4797,43.65%
State Representative 142,statewide,Lucy Dathan,WF,203,1.85%
State Representative 142,statewide,Fred Wilms,IND,199,1.81%
State Representative 143,statewide,Stephanie Thomas,D,5586,47.23%
State Representative 143,statewide,Gail Lavielle,R,5833,49.32%
State Representative 143,statewide,Stephanie Thomas,WF,147,1.24%
State Representative 143,statewide,Gail Lavielle,IND,261,2.21%
State Representative 144,statewide,Caroline Simmons,D,7242,100.00%
State Representative 145,statewide,Patricia Billie Miller,D,4580,82.60%
State Representative 145,statewide,Fritz Blau,R,965,17.40%
State Representative 146,statewide,David Michel,D,5913,72.37%
State Representative 146,statewide,Dan Pannone,R,2257,27.63%
State Representative 147,statewide,Matt Blumenthal,D,6187,58.85%
State Representative 147,statewide,Anzelmo Graziosi,R,4153,39.50%
State Representative 147,statewide,Anzelmo Graziosi,IND,173,1.65%
State Representative 148,statewide,Daniel J Fox,D,5013,75.76%
State Representative 148,statewide,Philip Balestriere,R,1604,24.24%
State Representative 149,statewide,Livvy Floren,R,6971,100.00%
State Representative 150,statewide,Steve Meskers,D,4859,52.12%
State Representative 150,statewide,Mike Bocchino,R,4272,45.82%
State Representative 150,statewide,Mike Bocchino,IND,192,2.06%
State Representative 151,statewide,Laura Kostin,D,4786,43.78%
State Representative 151,statewide,Fred Camillo,R,5918,54.14%
State Representative 151,statewide,Fred Camillo,IND,227,2.08%
Secretary of the State,statewide,Denise W Merrill,D,735743,53.80%
Secretary of the State,statewide,Susan Chapman,R,557616,40.77%
Secretary of the State,statewide,Denise W Merrill,WF,28324,2.07%
Secretary of the State,statewide,Susan Chapman,IND,23163,1.69%
Secretary of the State,statewide,Heather Lynn Sylvestre Gwynn,LI,10361,0.76%
Secretary of the State,statewide,S Michael DeRosa,G,12469,0.91%
Treasurer,statewide,Shawn Wooden,D,717002,52.77%
Treasurer,statewide,Thad Gray,R,569737,41.94%
Treasurer,statewide,Shawn Wooden,WF,31089,2.29%
Treasurer,statewide,Thad Gray,IND,23074,1.70%
Treasurer,statewide,Jesse Brohinsky,LI,15514,1.14%
Treasurer,statewide,W. Michael Downes,WI,2196,0.16%
Comptroller,statewide,Kevin Lembo,D,718033,52.96%
Comptroller,statewide,Kurt Miller,R,563099,41.53%
Comptroller,statewide,Kevin Lembo,WF,28773,2.12%
Comptroller,statewide,Kurt Miller,IND,22411,1.65%
Comptroller,statewide,Paul Passarelli,LI,13165,0.97%
Comptroller,statewide,Edward G Heflin,G,10360,0.76%
Attorney General,statewide,William Tong,D,691496,50.73%
Attorney General,statewide,Sue Hatfield,R,605504,44.42%
Attorney General,statewide,William Tong,WF,23844,1.75%
Attorney General,statewide,Sue Hatfield,IND,27856,2.04%
Attorney General,statewide,Peter D Goselin,G,14358,1.05%
Judge of Probate 01,statewide,Foye A Smith,D,18718,100.00%
Judge of Probate 02,statewide,Owen Eagan,D,23318,100.00%
Judge of Probate 03,statewide,David A Baram,D,17307,100.00%
Judge of Probate 04,statewide,Marianne Lassman Fisher,D,18557,63.92%
Judge of Probate 04,statewide,Marianne Lassman Fisher,R,10474,36.08%
Judge of Probate 05,statewide,Scott R Chadwick,D,10900,100.00%
Judge of Probate 06,statewide,Sean M Peoples,D,14932,100.00%
Judge of Probate 07,statewide,Robert A Randich,D,22242,100.00%
Judge of Probate 08,statewide,Walter A Clebowicz,D,13712,61.53%
Judge of Probate 08,statewide,Walter A Clebowicz,R,8572,38.47%
Judge of Probate 09,statewide,Charles Houlihan,D,15637,47.80%
Judge of Probate 09,statewide,Cynthia C Becker,R,17076,52.20%
Judge of Probate 10,statewide,Evelyn M Daly,D,11186,100.00%
Judge of Probate 11,statewide,Gina L Cekala,D,10841,44.60%
Judge of Probate 11,statewide,Carolyn McCaffrey,R,13465,55.40%
Judge of Probate to Fill Vacancy 11,statewide,Gina L Cekala,PC,3850,39.60%
Judge of Probate to Fill Vacancy 11,statewide,Carolyn McCaffrey,PC,5873,60.40%
Judge of Probate 12,statewide,Elisa H Bartlett,D,10461,56.61%
Judge of Probate 12,statewide,Kerry A. Socha,R,8018,43.39%
Judge of Probate 13,statewide,Michael Darby,D,19309,100.00%
Judge of Probate 14,statewide,Jennifer Berkenstock,R,13185,100.00%
Judge of Probate 15,statewide,Joseph D Marino,D,21657,100.00%
Judge of Probate 16,statewide,Ariana F Ceneviva,D,10396,60.00%
Judge of Probate 16,statewide,Ariana F Ceneviva,R,6931,40.00%
Judge of Probate 17,statewide,Phil Wright Jr,D,12054,100.00%
Judge of Probate 18,statewide,Matt Jalowiec,D,14972,47.61%
Judge of Probate 18,statewide,Matt Jalowiec,R,16475,52.39%
Judge of Probate 19,statewide,Andre Dorval,D,20006,100.00%
Judge of Probate 20,statewide,Matthew P Vaccarelli,D,20941,100.00%
Judge of Probate 21,statewide,Peter E Mariano,D,9036,42.58%
Judge of Probate 21,statewide,Peter E Mariano,R,12187,57.42%
Judge of Probate 22,statewide,Domenick N Calabrese,R,26616,100.00%
Judge of Probate 24,statewide,Diane S Blick,D,13258,100.00%
Judge of Probate 25,statewide,Barbara Gardner Riordan,D,17327,100.00%
Judge of Probate 26,statewide,Leah Schad,D,8605,49.12%
Judge of Probate 26,statewide,Leah Schad,R,8915,50.88%
Judge of Probate 27,statewide,Andrea Truppa,D,6864,49.65%
Judge of Probate 27,statewide,Carolanne Rowe,R,6961,50.35%
Judge of Probate 28,statewide,John J McGrath Jr,D,13534,100.00%
Judge of Probate 29,statewide,Chuck Norris,R,15523,100.00%
Judge of Probate 23,statewide,Ruth Nadeau Dwyer,D,9281,36.30%
Judge of Probate 23,statewide,Michael F Magistrali,R,16289,63.70%
Judge of Probate 30,statewide,Nicholas Kepple,D,18117,60.69%
Judge of Probate 30,statewide,Salvatore Ritacco,R,11736,39.31%
Judge of Probate 31,statewide,Mathew H Greene,D,9823,66.62%
Judge of Probate 31,statewide,Mathew H Greene,R,4922,33.38%
Judge of Probate 32,statewide,Jeffrey A McNamara,D,10349,48.82%
Judge of Probate 32,statewide,Jeffrey A McNamara,R,10850,51.18%
Judge of Probate 33,statewide,Jeannine Lewis,D,20935,100.00%
Judge of Probate 34,statewide,Peter Barrett,D,13069,59.05%
Judge of Probate 34,statewide,William Bilcheck,R,9064,40.95%
Judge of Probate 35,statewide,Frank J Forgione,R,13460,100.00%
Judge of Probate 36,statewide,Michael Brandt,R,15522,100.00%
Judge of Probate 37,statewide,Edward C Burt Jr,D,20311,100.00%
Judge of Probate 38,statewide,Clifton Graves,D,27577,100.00%
Judge of Probate 39,statewide,Mark J DeGennaro,D,11836,100.00%
Judge of Probate 40,statewide,Beverly Streit-Kefalas,D,17679,56.18%
Judge of Probate 40,statewide,Chris Goulden,R,13788,43.82%
Judge of Probate 41,statewide,Clifford P Hoyle,D,13928,100.00%
Judge of Probate 42,statewide,Fred J Anthony,R,13144,100.00%
Judge of Probate 43,statewide,Dianne E Yamin,R,13147,100.00%
Judge of Probate 44,statewide,Martin F Landgrebe,R,20072,100.00%
Judge of Probate 45,statewide,Daniel W O'Grady,R,25290,100.00%
Judge of Probate 46,statewide,Lori L Underberger,D,11957,40.59%
Judge of Probate 46,statewide,T.R. Rowe,R,16905,57.38%
Judge of Probate 46,statewide,T.R. Rowe,IND,599,2.03%
Judge of Probate 47,statewide,Max L Rosenberg,D,10155,52.01%
