office,town,candidate,party,votes,vote_percent
Board of Assessment Appeals,Beacon Falls,Cody Muth,D,712,42.33%
Board of Assessment Appeals,Beacon Falls,Douglas R Bousquet,R,970,57.67%
Zoning Board of Appeals,Beacon Falls,Bill Giglio,D,448,9.42%
Zoning Board of Appeals,Beacon Falls,Kevin McDuffie,D,549,11.54%
Library Trustees,Beacon Falls,Eva Newell,D,530,21.06%
Library Trustees,Beacon Falls,Marion Lennon Zollo,D,785,31.19%
Regional Board of Education,Beacon Falls,Dale M Bodyk,D,540,16.75%
Regional Board of Education,Beacon Falls,Erik Dey,D,635,19.70%
Regional Board of Education,Beacon Falls,Tiffany M Lyga,R,1013,31.43%
Regional Board of Education,Beacon Falls,Christine M Arnold,R,1035,32.11%
Mayor,Berlin,Sam Lomaglio,D,1996,35.12%
Mayor,Berlin,Mark Kaczynski,R,3687,64.88%
Town Council,Berlin,Jack Fazzino,D,2501,14.01%
Town Council,Berlin,Mike Urrunaga,D,2503,14.02%
Town Council,Berlin,Peter Rosso,D,2528,14.16%
Town Council,Berlin,Charles Paonessa,R,3313,18.56%
Town Council,Berlin,Donna Veach,R,3595,20.14%
Town Council,Berlin,Brenden Luddy,R,3408,19.09%
Board of Finance,Berlin,Gerald P. Paradis,D,2578,27.77%
Board of Finance,Berlin,Sal Bordonaro,R,3489,37.58%
Board of Finance,Berlin,George Millerd,R,3217,34.65%
Board of Assessment Appeals,Berlin,Stuart Topliff,D,2155,40.65%
Board of Assessment Appeals,Berlin,John Frink,R,3146,59.35%
Police Commission,Berlin,Melissa Garden-Urrunaga,D,2424,30.15%
Police Commission,Berlin,Peter Zarabozo,D,2201,27.37%
Police Commission,Berlin,Paul N. Eshoo,R,3416,42.48%
Board of Education,Berlin,Adam P. Salina,NonP,3477,15.52%
Board of Education,Berlin,Gina R. Nappi,NonP,2344,10.46%
Board of Education,Berlin,Melissa Anne Gibbons,NonP,1874,8.37%
Board of Education,Berlin,Matthew T. Tencza,NonP,2414,10.78%
Board of Education,Berlin,Deborah Lynn Reed,NonP,1862,8.31%
Board of Education,Berlin,Julia Motte Dennis,NonP,2423,10.82%
Board of Education,Berlin,Tracy D. Sisti,NonP,2752,12.29%
Board of Education,Berlin,Mary Kathryn LaRose,NonP,1774,7.92%
Board of Education,Berlin,Richard J. DeDominicis,NonP,1622,7.24%
Board of Education,Berlin,Mark M. Pruzin,NonP,1857,8.29%
First Selectman,Bethel,Matthew S. Knickerbocker,D,2848,100.00%
Selectman,Bethel,Richard C. Straiton,D,2262,51.73%
Selectman,Bethel,Bryan Terzian,R,1968,45.00%
Selectman,Bethel,Bryan Terzian,IND,143,3.27%
Town Clerk,Bethel,Lisa Bergh,D,2315,53.30%
Town Clerk,Bethel,Lisa Bergh,R,1846,42.51%
Town Clerk,Bethel,Lisa Bergh,IND,182,4.19%
Treasurer,Bethel,Pat Smithwick,D,2179,49.71%
Treasurer,Bethel,Paul R. Szatkowski,R,2055,46.89%
Treasurer,Bethel,Paul R. Szatkowski,IND,149,3.40%
Board of Finance,Bethel,Dalene Foster,D,2189,12.71%
Board of Finance,Bethel,Robert Palmer,D,2107,12.24%
Board of Finance,Bethel,Bob Manfreda,D,2170,12.60%
Board of Finance,Bethel,Karen Foster,D,2137,12.41%
Board of Finance,Bethel,John Lennon,R,1976,11.48%
Board of Finance,Bethel,James Hancock,R,1950,11.33%
Board of Finance,Bethel,Bobbi Jo Beers,R,2089,12.13%
Board of Finance,Bethel,Gregory S. Johnston,R,1926,11.19%
Board of Finance,Bethel,John Lennon,IND,166,0.96%
Board of Finance,Bethel,James Hancock,IND,157,0.91%
Board of Finance,Bethel,Bobbi Jo Beers,IND,193,1.12%
Board of Finance,Bethel,Gregory S. Johnston,IND,158,0.92%
Board of Education,Bethel,Kara M. DiBartolo,D,2153,12.66%
Board of Education,Bethel,Jennifer Ackerman,D,2263,13.30%
Board of Education,Bethel,Jen Larsen,D,2181,12.82%
Board of Education,Bethel,Vince DiGrandi,D,2071,12.17%
Board of Education,Bethel,Steve Stone,R,1850,10.87%
Board of Education,Bethel,Patricia A. Rist,R,1928,11.33%
Board of Education,Bethel,Melanie O'Brien,R,2110,12.40%
Board of Education,Bethel,Melissa Perna,R,1977,11.62%
Board of Education,Bethel,Steve Stone,IND,158,0.93%
Board of Education,Bethel,Patricia A. Rist,IND,153,0.90%
Board of Education,Bethel,Melanie O'Brien,IND,168,0.99%
Board of Assessment Appeals,Bethel,Gary Passineau,D,2054,24.03%
Board of Assessment Appeals,Bethel,Barbara Lyon,D,2106,24.64%
Board of Assessment Appeals,Bethel,William Duff,R,2049,23.97%
Board of Assessment Appeals,Bethel,Bruce A. Cornwell,R,1993,23.32%
Board of Assessment Appeals,Bethel,William Duff,IND,181,2.12%
Board of Assessment Appeals,Bethel,Bruce A. Cornwell,IND,164,1.92%
Planning and Zoning Commission,Bethel,Gary Passineau,D,1956,15.63%
Planning and Zoning Commission,Bethel,Rob Stowell,D,2047,16.36%
Planning and Zoning Commission,Bethel,Janet Cosgrove,D,1986,15.87%
Planning and Zoning Commission,Bethel,Kitty Grant,R,1994,15.94%
Planning and Zoning Commission,Bethel,Ken Stevens,R,1974,15.78%
Planning and Zoning Commission,Bethel,"Paul Shanley, Jr.",R,2045,16.34%
Planning and Zoning Commission,Bethel,Kitty Grant,IND,160,1.28%
Planning and Zoning Commission,Bethel,Ken Stevens,IND,163,1.30%
Planning and Zoning Commission,Bethel,"Paul Shanley, Jr.",IND,187,1.49%
Planning and Zoning Commission Alternate,Bethel,James Naddeo,D,1986,48.24%
Planning and Zoning Commission Alternate,Bethel,Douglas Cuny,R,1959,47.58%
Planning and Zoning Commission Alternate,Bethel,Douglas Cuny,IND,172,4.18%
Zoning Board of Appeals,Bethel,Frances Gildea O'Neill,D,1950,15.65%
Zoning Board of Appeals,Bethel,Richard Lawlor,D,2232,17.91%
Zoning Board of Appeals,Bethel,Eileen Freebairn,D,2026,16.26%
Zoning Board of Appeals,Bethel,Michael Duff,R,1943,15.59%
Zoning Board of Appeals,Bethel,Rick Courchene,R,1774,14.24%
Zoning Board of Appeals,Bethel,Jay Streaman,R,2052,16.47%
Zoning Board of Appeals,Bethel,Michael Duff,IND,157,1.26%
Zoning Board of Appeals,Bethel,Rick Courchene,IND,136,1.09%
Zoning Board of Appeals,Bethel,Jay Streaman,IND,192,1.54%
Zoning Board of Appeals Alternate,Bethel,Kelly Paredes,D,1999,48.33%
Zoning Board of Appeals Alternate,Bethel,Dina Carvalho,R,1953,47.22%
Zoning Board of Appeals Alternate,Bethel,Dina Carvalho,IND,184,4.45%
Inland Wetlands Commission,Bethel,Nico Jordan,D,2078,19.03%
Inland Wetlands Commission,Bethel,Susan Stein,D,2063,18.89%
Inland Wetlands Commission,Bethel,Bob Cutting,R,1986,18.19%
Inland Wetlands Commission,Bethel,Laura Anne Ferguson,R,2087,19.11%
Inland Wetlands Commission,Bethel,Kevin Seaman,R,2156,19.74%
Inland Wetlands Commission,Bethel,Laura Anne Ferguson,IND,233,2.13%
Inland Wetlands Commission,Bethel,Kevin Seaman,IND,317,2.90%
Inland Wetlands Commission Alternate,Bethel,Danielle Monroe,D,2071,50.08%
Inland Wetlands Commission Alternate,Bethel,Paul Improta,R,1918,46.38%
Inland Wetlands Commission Alternate,Bethel,Paul Improta,IND,146,3.53%
Police Commission,Bethel,Patrick Morton,D,2259,23.46%
Police Commission,Bethel,Anthony Rubino,R,2246,23.33%
Police Commission,Bethel,Kevin L. Cleary,R,2676,27.79%
Police Commission,Bethel,Richard Kolwicz,R,2447,25.42%
First Selectman,Bethlehem,Richard Mastroianni,D,352,34.61%
First Selectman,Bethlehem,Stephen F. Sordi,R,665,65.39%
Selectman,Bethlehem,Raymond Butkus,D,470,45.68%
Selectman,Bethlehem,George J. Rehkamp,R,559,54.32%
Town Clerk,Bethlehem,Katie Mayer,D,401,40.30%
Town Clerk,Bethlehem,Katie Mayer,R,594,59.70%
Town Treasurer,Bethlehem,Theresa Radauskas,D,394,40.45%
Town Treasurer,Bethlehem,Theresa Radauskas,R,580,59.55%
Board of Finance Full Six Year Term begins 2021,Bethlehem,David W. Deakin Jr,D,526,31.53%
Board of Finance Full Six Year Term begins 2021,Bethlehem,Leonard J Assard,D,639,38.31%
Board of Finance Full Six Year Term begins 2021,Bethlehem,Todd Reisel,R,503,30.16%
Board of Finance To Fill Vacancy for Four years,Bethlehem,Michael O'Neill,D,484,48.45%
Board of Finance To Fill Vacancy for Four years,Bethlehem,Anthony C. Barbino,R,515,51.55%
Board of Finance To Fill Vacancy for Two Years,Bethlehem,Michael Carbonneau,D,402,40.57%
Board of Finance To Fill Vacancy for Two Years,Bethlehem,Aimee Turner,R,589,59.43%
Board of Assessments Appeals,Bethlehem,Jon M. O'Neill,D,644,100.00%
Planning Commission Full Five Year Term Begins 2021,Bethlehem,Marjorie B. O'Neill,D,619,100.00%
Planning Commission Full Five Year Term Begins 2022,Bethlehem,Christopher T. Gallo,D,468,47.08%
Planning Commission Full Five Year Term Begins 2022,Bethlehem,Karen P. Henning,R,526,52.92%
Planning Commission to Fill Vacancy For One Year,Bethlehem,Karen P. Henning,R,691,100.00%
Planning Commission Alternate Full Three Year Term Begins 2022,Bethlehem,Jennifer A. Gallo,D,600,100.00%
Inland Wetland Commission Full Three Year Term Begins 2021,Bethlehem,Christopher T. Gallo,D,586,50.09%
Inland Wetland Commission Full Three Year Term Begins 2021,Bethlehem,Marjorie B. O'Neill,D,584,49.91%
Inland Wetland Commission Full Three Year Term Begins 2022,Bethlehem,Jennifer A. Gallo,D,475,27.19%
Inland Wetland Commission Full Three Year Term Begins 2022,Bethlehem,Paul Reid,R,626,35.83%
Inland Wetland Commission Full Three Year Term Begins 2022,Bethlehem,Todd Reisel,R,646,36.98%
Inland Wetland Commission Alternate Full Three Year Term Begins 2021,Bethlehem,Eileen A. LeClerc,D,630,100.00%
Inland Wetland Commission Alternate Full Three Year Term Begins 2022,Bethlehem,Josh Melton,R,691,100.00%
Inland Wetland Commission Alternate To Fill Vacancy For One Year,Bethlehem,Josh Melton,R,599,100.00%
Library Trustee Full Six Year Term Begins 2021,Bethlehem,Tessie M. Assard,D,562,51.47%
Library Trustee Full Six Year Term Begins 2021,Bethlehem,Silvia Ouellette,R,530,48.53%
Memorial Hall Commission Full Four Year Term Begins 2021,Bethlehem,Clayton A. Hilpertshauser,D,462,23.89%
Memorial Hall Commission Full Four Year Term Begins 2021,Bethlehem,Richard A. O'Neil,D,459,23.73%
Memorial Hall Commission Full Four Year Term Begins 2021,Bethlehem,Peter Essex,R,479,24.77%
Memorial Hall Commission Full Four Year Term Begins 2021,Bethlehem,George P. Romano,R,534,27.61%
Town Council Two Year Term,Bloomfield,Rickford Kirton,D,2780,12.87%
Town Council Two Year Term,Bloomfield,Danielle DW Wong,D,3085,14.28%
Town Council Two Year Term,Bloomfield,"Anthony ""Tony"" Harrington",D,2985,13.82%
Town Council Two Year Term,Bloomfield,Greg Davis,D,2997,13.87%
Town Council Two Year Term,Bloomfield,Kenneth L. McClary,D,2933,13.58%
Town Council Two Year Term,Bloomfield,Suzette DeBeatham-Brown,D,2792,12.92%
Town Council Two Year Term,Bloomfield,Shamar A. Mahon,R,783,3.62%
Town Council Two Year Term,Bloomfield,Thomas Stanley Moore,R,509,2.36%
Town Council Two Year Term,Bloomfield,Joseph Merritt,R,898,4.16%
Town Council Two Year Term,Bloomfield,Quentin Johnson,R,543,2.51%
Town Council Two Year Term,Bloomfield,C. Francis Politis,R,744,3.44%
Town Council Two Year Term,Bloomfield,Seth M. Pitts,R,554,2.56%
Board of Education Four Year Term,Bloomfield,Howard Steven Frydman,D,2871,43.61%
Board of Education Four Year Term,Bloomfield,Joseph C. Wilkerson Jr.,D,2976,45.20%
Board of Education Four Year Term,Bloomfield,Thomas Stanley Moore,R,737,11.19%
Board of Education Two Year Term,Bloomfield,Donald F. Harris Jr.,D,3081,100.00%
Town Plan & Zoning Commission Four Year Term,Bloomfield,Kevin Hussain,D,2815,43.29%
Town Plan & Zoning Commission Four Year Term,Bloomfield,Daniel N. Mara,D,2944,45.27%
Town Plan & Zoning Commission Four Year Term,Bloomfield,Stephen J. Millette,R,744,11.44%
Town Plan & Zoning Commission Alternates Four Year Term,Bloomfield,Michael Oliver,D,2855,81.18%
Town Plan & Zoning Commission Alternates Four Year Term,Bloomfield,Katie Blint,R,662,18.82%
Zoning Board of Appeals Two Year Term,Bloomfield,Shirley P. Williams,D,2904,29.42%
Zoning Board of Appeals Two Year Term,Bloomfield,Mark Mitchell,D,2828,28.65%
Zoning Board of Appeals Two Year Term,Bloomfield,Jacqueline Isaacson,D,2855,28.92%
Zoning Board of Appeals Two Year Term,Bloomfield,Seth M. Pitts,R,596,6.04%
Zoning Board of Appeals Two Year Term,Bloomfield,Alan Budkofsky,R,689,6.98%
Zoning Board of Appeals Alternate Two Year Term,Bloomfield,Tiffany Mohammed,D,2753,42.78%
Zoning Board of Appeals Alternate Two Year Term,Bloomfield,Jennifer Marshall-Nealy,D,2942,45.71%
Zoning Board of Appeals Alternate Two Year Term,Bloomfield,David E. Kamins,R,741,11.51%
Library Trustees Four Year Term,Bloomfield,Todd E. Cooper,D,2773,42.19%
Library Trustees Four Year Term,Bloomfield,Ava M. Biffer,D,2971,45.21%
Library Trustees Four Year Term,Bloomfield,Patrick A. DeLorenzo,R,828,12.60%
First Selectman,Bolton,Sandra Pierog,D,645,36.63%
First Selectman,Bolton,Pamela Sawyer,R,1116,63.37%
Selectman,Bolton,Adam Teller,D,681,19.87%
Selectman,Bolton,Robert DePietro,D,665,19.40%
Selectman,Bolton,Robert Morra,R,1074,31.33%
Selectman,Bolton,Michael Eremita,R,1008,29.40%
Board of Finance,Bolton,Robert DePietro,D,640,12.61%
Board of Finance,Bolton,John B. Toomey Jr.,D,751,14.80%
Board of Finance,Bolton,Amanda Gordon,D,691,13.62%
Board of Finance,Bolton,Robert A. Munroe,R,1074,21.16%
Board of Finance,Bolton,William E. Roddy,R,919,18.11%
Board of Finance,Bolton,Mather Clarke,R,1000,19.70%
Board of Education,Bolton,Anne Decker,D,825,22.95%
Board of Education,Bolton,Rhea Klein,D,830,23.09%
Board of Education,Bolton,Christopher Davey,D,868,24.14%
Board of Education,Bolton,Diana Pagano,R,1072,29.82%
Board of Assessment Appeals,Bolton,Barbara Knight,D,618,36.06%
Board of Assessment Appeals,Bolton,Thomas S. Fiorentino,R,1096,63.94%
Planning and Zoning Commission,Bolton,Jeffrey Scala,D,715,14.37%
Planning and Zoning Commission,Bolton,Barbara Knight,D,664,13.35%
Planning and Zoning Commission,Bolton,Marilee Manning,D,715,14.37%
Planning and Zoning Commission,Bolton,Jeremy Flick,R,942,18.93%
Planning and Zoning Commission,Bolton,Brittany Clark,R,967,19.44%
Planning and Zoning Commission,Bolton,Thomas Robbins,R,972,19.54%
Planning and Zoning Commission Alternates,Bolton,William Avery,D,702,21.16%
Planning and Zoning Commission Alternates,Bolton,Kawan Gordon,D,647,19.51%
Planning and Zoning Commission Alternates,Bolton,Rodney Fournier,R,993,29.94%
Planning and Zoning Commission Alternates,Bolton,Thomas Crockett,R,975,29.39%
Planning and Zoning Commission Alternates (To Fill Vacancy for Two Years),Bolton,Jeffrey Scala,D,925,100.00%
Zoning Board of Appeals,Bolton,John B. Toomey Jr.,D,733,21.87%
Zoning Board of Appeals,Bolton,Letrisa Miller,D,639,19.06%
Zoning Board of Appeals,Bolton,Jonathan Treat,R,1071,31.95%
Zoning Board of Appeals,Bolton,Morris Silverstein,R,909,27.12%
Zoning Board of Appeals Alternate,Bolton,Mary Terhune,D,786,31.03%
Zoning Board of Appeals Alternate,Bolton,Peyton Rutledge,D,748,29.53%
Zoning Board of Appeals Alternate,Bolton,Joshua Machnik,R,999,39.44%
Town Meeting Moderator,Bolton,Adam Teller,D,764,44.73%
Town Meeting Moderator,Bolton,Mark T. Altermatt,R,944,55.27%
First Selectman,Bozrah,Glenn S. Pianka,D,371,49.01%
First Selectman,Bozrah,Jeremy Tarasevich,R,287,37.91%
First Selectman,Bozrah,Michael Smith,PC,99,13.08%
Selectman,Bozrah,William E. Ballinger III,D,385,60.92%
Selectman,Bozrah,Frank John Driscoll,PC,247,39.08%
Town Clerk,Bozrah,Lynne A. Skinner,D,575,100.00%
Town Treasurer,Bozrah,Diana M. Santo,R,569,100.00%
Tax Collector,Bozrah,Nancy J. Renshaw,D,597,100.00%
Board of Finance,Bozrah,Philip A. Lavallee Jr,D,396,47.20%
Board of Finance,Bozrah,Evan Gilman,R,443,52.80%
Board of Education Full Term,Bozrah,Sharon G. Casavant,D,342,24.96%
Board of Education Full Term,Bozrah,Nicholas G. Savoie,D,307,22.41%
Board of Education Full Term,Bozrah,Elin E. Hill,R,348,25.40%
Board of Education Full Term,Bozrah,Lindsey M. Baah,R,373,27.23%
Board of Assessment Appeals,Bozrah,Donald E. LaPre,R,505,100.00%
Zoning Board of Appeals Five Year Term Begins 2021,Bozrah,Jayne L. Paradis,D,291,42.79%
Zoning Board of Appeals Five Year Term Begins 2021,Bozrah,Barbara A. MacFadyen,R,389,57.21%
Zoning Board of Appeals Alternate Five Year Term Begins 2022,Bozrah,Jeanne M. Goulart,D,523,100.00%
FIRST SELECTMAN,Branford,Tom Brockett,D,3165,39.04%
FIRST SELECTMAN,Branford,James B. Cosgrove,R,4942,60.96%
SELECTMEN,Branford,Raymond E. Dunbar,D,3533,44.28%
SELECTMEN,Branford,Angela Higgins,R,4446,55.72%
TOWN CLERK,Branford,Eileen Poulton Cimino,D,3591,44.75%
TOWN CLERK,Branford,Lisa E. Arpin,R,4433,55.25%
TOWN TREASURER,Branford,Kurt Schwanfelder,D,3662,46.03%
TOWN TREASURER,Branford,Deborah Conklin,R,4294,53.97%
TAX COLLECTOR,Branford,Roberta Gill-Brooks,D,3795,47.50%
TAX COLLECTOR,Branford,Robert Imperato,R,4195,52.50%
BOARD OF EDUCATION-Full Term,Branford,Marie Watson,D,3876,24.76%
BOARD OF EDUCATION-Full Term,Branford,Brett Joly,D,3592,22.94%
BOARD OF EDUCATION-Full Term,Branford,Peter A. Berdon,R,4067,25.98%
BOARD OF EDUCATION-Full Term,Branford,Tim Raynor,R,4122,26.33%
BOARD OF EDUCATION-To Fill Vacancy for Four Years,Branford,Cristy Cantu,D,3757,48.09%
BOARD OF EDUCATION-To Fill Vacancy for Four Years,Branford,Meaghan DeLucia,R,4056,51.91%
BOARD OF EDUCATION-To Fill Vacancy for Two Years,Branford,Neil Sullivan,D,3752,48.28%
BOARD OF EDUCATION-To Fill Vacancy for Two Years,Branford,Laura Kiernan Troidle,R,4019,51.72%
BOARD OF ASSESSMENT APPEALS,Branford,Walter J. Kawecki III,D,3475,44.57%
BOARD OF ASSESSMENT APPEALS,Branford,Dennis Nardella,R,4322,55.43%
CONSTABLES,Branford,Georgette Tootsie Laske,D,3973,13.05%
CONSTABLES,Branford,Chuck Tiernan,D,3686,12.10%
CONSTABLES,Branford,Francis Walsh,D,4181,13.73%
CONSTABLES,Branford,John R. O'Connor,D,3785,12.43%
CONSTABLES,Branford,Kyle Nelson,R,3731,12.25%
CONSTABLES,Branford,George Weted,R,3766,12.37%
CONSTABLES,Branford,Dennis Nardella,R,3735,12.27%
CONSTABLES,Branford,Gino Popolizio,R,3594,11.80%
REPRESENTATIVE TOWN MEETING-1st District,Branford,Cindy Kondziela,D,548,10.30%
REPRESENTATIVE TOWN MEETING-1st District,Branford,Clare Torelli,D,671,12.61%
REPRESENTATIVE TOWN MEETING-1st District,Branford,Judith Barron,D,576,10.82%
